date,Doy,Daily_RMSE,GPT2w_ZTD,GAMIT_ZTD,Int,Rand
28/10/2010,301,0.1775,-1.843905862,0.364357269,0.345004157,0.262436988
29/10/2010,302,0.17497,-1.812857279,0.348125884,0.345004157,0.094374547
30/10/2010,303,0.19746,-1.780037202,0.373428291,0.345004157,0.08967854
31/10/2010,304,0.1938,-1.745463808,0.395885407,0.345004157,0.316276314
1/11/2010,305,0.19021,-1.709157245,0.42861104,0.345004157,0.643126078
2/11/2010,306,0.18969,-1.671139614,0.421712659,0.345004157,0.541324634
3/11/2010,307,0.18909,-1.631434949,0.378842037,0.345004157,0.078913754
4/11/2010,308,0.19054,-1.590069194,0.387145531,0.345004157,0.106082933
5/11/2010,309,0.18271,-1.54707018,0.456442275,0.345004157,0.834351362
6/11/2010,310,0.18954,-1.502467597,0.435939754,0.345004157,0.51642357
7/11/2010,311,0.17135,-1.456292965,0.385273274,0.345004157,0.145484137
8/11/2010,312,0.19345,-1.408579604,0.401145607,0.345004157,0.035494108
9/11/2010,313,0.19049,-1.359362602,0.441338225,0.345004157,0.417803289
10/11/2010,314,0.19194,-1.308678776,0.458529441,0.345004157,0.524531615
11/11/2010,315,0.18681,-1.256566639,0.416517873,0.345004157,0.103603798
12/11/2010,316,0.19235,-1.203066356,0.498629875,0.345004157,0.815823538
13/11/2010,317,0.19294,-1.14821971,0.470651782,0.345004157,0.475295965
14/11/2010,318,0.18749,-1.092070051,0.461416745,0.345004157,0.381295938
15/11/2010,319,0.1909,-1.034662256,0.520818025,0.345004157,0.883800939
16/11/2010,320,0.18812,-0.97604268,0.436578118,0.345004157,0.010582296
17/11/2010,321,0.15799,-0.91625911,0.493458588,0.345004157,0.820903422
18/11/2010,322,0.19078,-0.855360712,0.520045326,0.345004157,0.697972402
19/11/2010,323,0.19341,-0.793397981,0.464239882,0.345004157,0.051655232
20/11/2010,324,0.19505,-0.730422687,0.549918358,0.345004157,0.829064695
21/11/2010,325,0.19181,-0.66648782,0.519155219,0.345004157,0.489898447
22/11/2010,326,0.193,-0.601647534,0.480678128,0.345004157,0.028387243
23/11/2010,327,0.19272,-0.53595709,0.542974195,0.345004157,0.588457469
24/11/2010,328,0.19434,-0.469472794,0.52132893,0.345004157,0.289320528
25/11/2010,329,0.19315,-0.40225194,0.596122966,0.345004157,0.981940032
26/11/2010,330,0.19358,-0.334352749,0.583356864,0.345004157,0.782079822
27/11/2010,331,0.16121,-0.265834302,0.572723293,0.345004157,0.930925666
28/11/2010,332,0.18913,-0.19675648,0.588512332,0.345004157,0.740538235
29/11/2010,333,0.18882,-0.127179898,0.576736009,0.345004157,0.556298416
30/11/2010,334,0.18922,-0.057165842,0.555354028,0.345004157,0.268464558
1/12/2010,335,0.18817,0.013223801,0.549142774,0.345004157,0.146462372
2/12/2010,336,0.19026,0.083926609,0.558437472,0.345004157,0.147806539
3/12/2010,337,0.19351,0.15487969,0.58226366,0.345004157,0.282615341
4/12/2010,338,0.19197,0.226019755,0.563404465,0.345004157,0.03828333
5/12/2010,339,0.19026,0.29728318,0.578887249,0.345004157,0.138947742
6/12/2010,340,0.19525,0.368606084,0.581821898,0.345004157,0.047071325
7/12/2010,341,0.18963,0.43992439,0.614156759,0.345004157,0.355301635
8/12/2010,342,0.19097,0.511173902,0.611488967,0.345004157,0.243974197
9/12/2010,343,0.19529,0.58229037,0.647751537,0.345004157,0.49228343
10/12/2010,344,0.1923,0.653209561,0.680080915,0.345004157,0.774558025
11/12/2010,345,0.19056,0.723867331,0.652906058,0.345004157,0.449551684
12/12/2010,346,0.18911,0.794199694,0.680741233,0.345004157,0.672071069
13/12/2010,347,0.18608,0.864142892,0.620778654,0.345004157,0.032802079
14/12/2010,348,0.18602,0.933633465,0.712415841,0.345004157,0.880283382
15/12/2010,349,0.18728,1.002608318,0.727093748,0.345004157,0.945487595
16/12/2010,350,0.18673,1.071004794,0.718615228,0.345004157,0.797805915
17/12/2010,351,0.15933,1.13876074,0.662987445,0.345004157,0.44777214
18/12/2010,352,0.19088,1.205814576,0.737436636,0.345004157,0.809710218
19/12/2010,353,0.18862,1.27210536,0.686845334,0.345004157,0.26010641
20/12/2010,354,0.18338,1.33757286,0.735533466,0.345004157,0.733920229
21/12/2010,355,0.18837,1.402157613,0.67417736,0.345004157,0.005874422
22/12/2010,356,0.19104,1.465800995,0.694156587,0.345004157,0.115323311
23/12/2010,357,0.18912,1.528445284,0.783310576,0.345004157,0.96341891
24/12/2010,358,0.18843,1.590033723,0.706933615,0.345004157,0.14496086
25/12/2010,359,0.18625,1.650510581,0.764123616,0.345004157,0.678184013
26/12/2010,360,0.18993,1.709821215,0.748169842,0.345004157,0.422535636
27/12/2010,361,0.16521,1.76791213,0.754662822,0.345004157,0.676574522
28/12/2010,362,0.18723,1.824731034,0.772235115,0.345004157,0.575278545
29/12/2010,363,0.19131,1.880226902,0.797979039,0.345004157,0.736421922
30/12/2010,364,0.19043,1.934350024,0.815870671,0.345004157,0.870015119
31/12/2010,365,0.19125,1.987052064,0.80944455,0.345004157,0.744851871
1/01/2011,1,0.16705,2.05085989,0.721496146,0.345004157,0.043560007
2/01/2011,2,0.1908,2.100195228,0.778177661,0.345004157,0.323539816
3/01/2011,3,0.18994,2.147962492,0.816861371,0.345004157,0.671209646
4/01/2011,4,0.1929,2.194119747,0.791748829,0.345004157,0.34432698
5/01/2011,5,0.19179,2.238626684,0.836428581,0.345004157,0.757717557
6/01/2011,6,0.19244,2.281444669,0.845506292,0.345004157,0.799176682
7/01/2011,7,0.19215,2.322536783,0.791982035,0.345004157,0.225741995
8/01/2011,8,0.19158,2.36186786,0.859955892,0.345004157,0.871849491
9/01/2011,9,0.18922,2.399404527,0.854244073,0.345004157,0.800794634
10/01/2011,10,0.19164,2.43511524,0.871354411,0.345004157,0.911987302
11/01/2011,11,0.16394,2.468970312,0.802453648,0.345004157,0.466124604
12/01/2011,12,0.19428,2.500941954,0.799892643,0.345004157,0.105142905
13/01/2011,13,0.19381,2.531004293,0.842853051,0.345004157,0.509384645
14/01/2011,14,0.19481,2.55913341,0.889563698,0.345004157,0.938362003
15/01/2011,15,0.193,2.585307356,0.829102298,0.345004157,0.325674052
16/01/2011,16,0.19827,2.60950618,0.852540977,0.345004157,0.483162018
17/01/2011,17,0.183568,2.631711949,0.461416745,0.345004157,0.898574751
18/01/2011,18,0.183568,2.651908762,0.520818025,0.345004157,0.598645715
19/01/2011,19,0.183568,2.670082771,0.436578118,0.345004157,0.982009495
20/01/2011,20,0.183568,2.686222189,0.493458588,0.345004157,0.190277434
21/01/2011,21,0.183568,2.700317306,0.520045326,0.345004157,0.538163275
22/01/2011,22,0.183568,2.712360497,0.464239882,0.345004157,0.603998371
23/01/2011,23,0.183568,2.722346225,0.549918358,0.345004157,0.868943642
24/01/2011,24,0.183568,2.730271046,0.519155219,0.345004157,0.51169238
25/01/2011,25,0.183568,2.736133615,0.480678128,0.345004157,0.80087506
26/01/2011,26,0.183568,2.739934679,0.542974195,0.345004157,0.200812594
27/01/2011,27,0.183568,2.741677078,0.52132893,0.345004157,0.759146578
28/01/2011,28,0.183568,2.741365738,0.596122966,0.345004157,0.42239354
29/01/2011,29,0.183568,2.739007662,0.583356864,0.345004157,0.858283513
30/01/2011,30,0.183568,2.734611923,0.572723293,0.345004157,0.499857059
31/01/2011,31,0.183568,2.728189649,0.588512332,0.345004157,0.314984839
1/02/2011,32,0.183568,2.719754007,0.576736009,0.345004157,0.839460895
2/02/2011,33,0.183568,2.709320188,0.555354028,0.345004157,0.20521314
3/02/2011,34,0.183568,2.696905387,0.549142774,0.345004157,0.874516471
4/02/2011,35,0.183568,2.682528782,0.558437472,0.345004157,0.595547854
5/02/2011,36,0.183568,2.666211506,0.58226366,0.345004157,0.687590873
6/02/2011,37,0.183568,2.647976627,0.563404465,0.345004157,0.400754527
7/02/2011,38,0.183568,2.627849114,0.578887249,0.345004157,0.538083879
8/02/2011,39,0.183568,2.605855809,0.581821898,0.345004157,0.73327166
9/02/2011,40,0.183568,2.582025395,0.614156759,0.345004157,0.228639974
10/02/2011,41,0.183568,2.55638836,0.611488967,0.345004157,0.479550357
11/02/2011,42,0.183568,2.52897696,0.647751537,0.345004157,0.3170203
12/02/2011,43,0.183568,2.499825181,0.680080915,0.345004157,0.014383312
13/02/2011,44,0.183568,2.468968698,0.652906058,0.345004157,0.92078879
14/02/2011,45,0.183568,2.436444834,0.680741233,0.345004157,0.026333746
15/02/2011,46,0.183568,2.402292512,0.620778654,0.345004157,0.905868706
16/02/2011,47,0.183568,2.366552212,0.712415841,0.345004157,0.057466352
17/02/2011,48,0.183568,2.329265922,0.727093748,0.345004157,0.038942133
18/02/2011,49,0.183568,2.290477089,0.718615228,0.345004157,0.474291295
19/02/2011,50,0.183568,2.250230566,0.662987445,0.345004157,0.727003143
20/02/2011,51,0.17472,2.208572561,0.737436636,0.345004157,0.757882539
21/02/2011,52,0.20437,2.165550583,0.686845334,0.345004157,0.985139617
22/02/2011,53,0.19583,2.121213383,0.735533466,0.345004157,0.445302863
23/02/2011,54,0.183568,2.075610902,0.67417736,0.345004157,0.524298157
24/02/2011,55,0.183568,2.02879421,0.694156587,0.345004157,0.249232763
25/02/2011,56,0.183568,1.980815444,0.783310576,0.345004157,0.283665458
26/02/2011,57,0.183568,1.931727751,0.706933615,0.345004157,0.668002522
27/02/2011,58,0.183568,1.881585227,0.764123616,0.345004157,0.425850727
28/02/2011,59,0.17608,1.830442849,0.748169842,0.345004157,0.032066898
1/03/2011,60,0.19008,1.778356416,0.754662822,0.345004157,0.179837114
2/03/2011,61,0.17366,1.725382481,0.772235115,0.345004157,0.190756415
3/03/2011,62,0.18892,1.671578289,0.797979039,0.345004157,0.146862126
4/03/2011,63,0.19374,1.617001708,0.815870671,0.345004157,0.245393595
5/03/2011,64,0.19238,1.561711165,0.80944455,0.345004157,0.346608063
6/03/2011,65,0.19195,1.505765574,0.721496146,0.345004157,0.596446157
7/03/2011,66,0.19342,1.449224273,0.778177661,0.345004157,0.569007761
8/03/2011,67,0.19386,1.392146954,0.816861371,0.345004157,0.354054424
9/03/2011,68,0.19584,1.334593595,0.791748829,0.345004157,0.557617264
10/03/2011,69,0.1926,1.276624389,0.836428581,0.345004157,0.24050995
11/03/2011,70,0.1923,1.218299677,0.845506292,0.345004157,0.130733817
12/03/2011,71,0.18174,1.159679881,0.791982035,0.345004157,0.991782922
13/03/2011,72,0.19075,1.100825431,0.859955892,0.345004157,0.784030316
14/03/2011,73,0.19034,1.041796699,0.854244073,0.345004157,0.308663634
15/03/2011,74,0.18616,0.982653927,0.871354411,0.345004157,0.122156984
16/03/2011,75,0.19029,0.923457165,0.802453648,0.345004157,0.901657809
17/03/2011,76,0.19102,0.864266194,0.799892643,0.345004157,0.920713903
18/03/2011,77,0.18144,0.805140466,0.842853051,0.345004157,0.924878679
19/03/2011,78,0.18684,0.746139034,0.889563698,0.345004157,0.520833166
20/03/2011,79,0.18663,0.687320484,0.829102298,0.345004157,0.438084824
21/03/2011,80,0.18941,0.62874287,0.852540977,0.345004157,0.958338364
22/03/2011,81,0.16902,0.570463648,0.619221984,0.345004157,0.481514629
23/03/2011,82,0.19115,0.512539615,0.649707632,0.345004157,0.62299514
24/03/2011,83,0.19163,0.455026841,0.637122018,0.345004157,0.549851775
25/03/2011,84,0.19335,0.397980607,0.62581184,0.345004157,0.476596224
26/03/2011,85,0.19097,0.341455346,0.58732823,0.345004157,0.172085388
27/03/2011,86,0.18983,0.285504581,0.579314929,0.345004157,0.159303139
28/03/2011,87,0.18726,0.230180865,0.629669783,0.345004157,0.743875394
29/03/2011,88,0.1908,0.175535722,0.581224061,0.345004157,0.278663316
30/03/2011,89,0.19104,0.121619594,0.595230428,0.345004157,0.470243122
31/03/2011,90,0.19033,0.06848178,0.614622929,0.345004157,0.72440594
1/04/2011,91,0.1654,0.016170387,0.553762986,0.345004157,0.417417909
2/04/2011,92,0.19116,-0.035267725,0.553994239,0.345004157,0.213568547
3/04/2011,93,0.18602,-0.085786994,0.573058269,0.345004157,0.506128112
4/04/2011,94,0.18956,-0.135343206,0.534424248,0.345004157,0.133944115
5/04/2011,95,0.18922,-0.183893539,0.579851559,0.345004157,0.640167558
6/04/2011,96,0.18953,-0.231396615,0.563807675,0.345004157,0.524131799
7/04/2011,97,0.18739,-0.277812539,0.554391686,0.345004157,0.497787828
8/04/2011,98,0.18815,-0.323102944,0.564073991,0.345004157,0.632301282
9/04/2011,99,0.18535,-0.367231031,0.514731095,0.345004157,0.211000409
10/04/2011,100,0.18584,-0.410161608,0.56264557,0.345004157,0.728175743
11/04/2011,101,0.15987,-0.451861124,0.503008114,0.345004157,0.433200696
12/04/2011,102,0.18043,-0.492297708,0.505652589,0.345004157,0.29448203
13/04/2011,103,0.18818,-0.531441199,0.528078087,0.345004157,0.480380501
14/04/2011,104,0.18903,-0.569263175,0.50316689,0.345004157,0.260590507
15/04/2011,105,0.18803,-0.605736984,0.570735254,0.345004157,0.982747962
16/04/2011,106,0.18699,-0.640837771,0.494260756,0.345004157,0.263503759
17/04/2011,107,0.18665,-0.674542497,0.513454042,0.345004157,0.492541347
18/04/2011,108,0.18835,-0.706829965,0.496198503,0.345004157,0.335273424
19/04/2011,109,0.1861,-0.737680842,0.50052096,0.345004157,0.431848877
20/04/2011,110,0.18703,-0.767077667,0.49442528,0.345004157,0.390988901
21/04/2011,111,0.18325,-0.795004876,0.546952877,0.345004157,0.981992079
22/04/2011,112,0.18689,-0.82144881,0.457516398,0.345004157,0.077671218
23/04/2011,113,0.18769,-0.846397725,0.511726092,0.345004157,0.636717077
24/04/2011,114,0.18787,-0.869841802,0.459050398,0.345004157,0.131604218
25/04/2011,115,0.18669,-0.891773152,0.482269537,0.345004157,0.397526954
26/04/2011,116,0.18667,-0.912185819,0.517613039,0.345004157,0.77157464
27/04/2011,117,0.18569,-0.931075781,0.536376555,0.345004157,0.987899765
28/04/2011,118,0.18962,-0.948440951,0.518607672,0.345004157,0.788276107
29/04/2011,119,0.1854,-0.96428117,0.459557241,0.345004157,0.255812016
30/04/2011,120,0.18593,-0.978598205,0.512306004,0.345004157,0.792316682
1/05/2011,121,0.16862,-0.991395736,0.486384666,0.345004157,0.719000826
2/05/2011,122,0.18715,-1.002679351,0.531526653,0.345004157,0.996404311
3/05/2011,123,0.18756,-1.012456529,0.48189018,0.345004157,0.505716762
4/05/2011,124,0.18746,-1.020736628,0.464160783,0.345004157,0.337702893
5/05/2011,125,0.1895,-1.027530865,0.530000041,0.345004157,0.982489707
6/05/2011,126,0.18655,-1.032852299,0.428323998,0.345004157,0.000550709
7/05/2011,127,0.18623,-1.036715806,0.492353864,0.345004157,0.647912874
8/05/2011,128,0.18624,-1.039138059,0.474025066,0.345004157,0.466947148
9/05/2011,129,0.18974,-1.040137501,0.468922772,0.345004157,0.381923657
10/05/2011,130,0.18598,-1.039734314,0.489547668,0.345004157,0.625369432
11/05/2011,131,0.16901,-1.037950393,0.457326219,0.345004157,0.471071017
12/05/2011,132,0.18306,-1.034809309,0.453744579,0.345004157,0.291613527
13/05/2011,133,0.1916,-1.030336279,0.513699278,0.345004157,0.80128749
14/05/2011,134,0.19148,-1.02455813,0.47048644,0.345004157,0.364580961
15/05/2011,135,0.18664,-1.017503255,0.451953047,0.345004157,0.220592157
16/05/2011,136,0.18825,-1.009201579,0.455548117,0.345004157,0.232141185
17/05/2011,137,0.18997,-0.999684518,0.50656085,0.345004157,0.715551452
18/05/2011,138,0.18983,-0.988984927,0.533336707,0.345004157,0.974010428
19/05/2011,139,0.18819,-0.977137066,0.513664645,0.345004157,0.781841949
20/05/2011,140,0.19365,-0.964176543,0.480760993,0.345004157,0.385244908
21/05/2011,141,0.17086,-0.950140274,0.502865638,0.345004157,0.820155083
22/05/2011,142,0.18702,-0.935066425,0.483276109,0.345004157,0.447585944
23/05/2011,143,0.18781,-0.918994368,0.537578264,0.345004157,0.96663544
24/05/2011,144,0.18819,-0.90196462,0.448016833,0.345004157,0.050191387
25/05/2011,145,0.18559,-0.884018798,0.448217498,0.345004157,0.060252213
26/05/2011,146,0.18798,-0.865199555,0.509138014,0.345004157,0.626738125
27/05/2011,147,0.18533,-0.845550527,0.5162653,0.345004157,0.704861961
28/05/2011,148,0.18656,-0.825116275,0.450692967,0.345004157,0.016404381
29/05/2011,149,0.18471,-0.803942227,0.473715021,0.345004157,0.243950872
30/05/2011,150,0.1898,-0.782074615,0.477524714,0.345004157,0.209280189
31/05/2011,151,0.16867,-0.759560415,0.449847125,0.345004157,0.121290095
1/06/2011,152,0.18384,-0.736447287,0.527026455,0.345004157,0.718270269
2/06/2011,153,0.18596,-0.712783511,0.545736316,0.345004157,0.8605051
3/06/2011,154,0.18337,-0.688617923,0.482757501,0.345004157,0.232451362
4/06/2011,155,0.18242,-0.663999852,0.543187695,0.345004157,0.821635238
5/06/2011,156,0.18734,-0.638979056,0.487378704,0.345004157,0.18932453
6/06/2011,157,0.19034,-0.613605655,0.560793628,0.345004157,0.868100367
7/06/2011,158,0.19009,-0.587930068,0.496325479,0.345004157,0.200243287
8/06/2011,159,0.18938,-0.562002946,0.486689999,0.345004157,0.085061367
9/06/2011,160,0.18415,-0.535875105,0.557729484,0.345004157,0.821628375
10/06/2011,161,0.16743,-0.509597464,0.553047786,0.345004157,0.915733757
11/06/2011,162,0.18325,-0.483220972,0.540138754,0.345004157,0.602066947
12/06/2011,163,0.18024,-0.456796549,0.510946628,0.345004157,0.313821266
13/06/2011,164,0.18369,-0.430375015,0.49206926,0.345004157,0.064126048
14/06/2011,165,0.19025,-0.404007026,0.56212143,0.345004157,0.672679754
15/06/2011,166,0.18585,-0.377743009,0.581277516,0.345004157,0.881976602
16/06/2011,167,0.18149,-0.351633095,0.539624543,0.345004157,0.482936953
17/06/2011,168,0.18917,-0.325727054,0.552297414,0.345004157,0.506959623
18/06/2011,169,0.18873,-0.300074232,0.56794645,0.345004157,0.642197162
19/06/2011,170,0.18305,-0.274723486,0.561208845,0.345004157,0.606270367
20/06/2011,171,0.17008,-0.249723122,0.56546848,0.345004157,0.753566359
21/06/2011,172,0.18752,-0.22512083,0.526232244,0.345004157,0.162201705
22/06/2011,173,0.18536,-0.200963624,0.581042472,0.345004157,0.707746781
23/06/2011,174,0.186,-0.177297781,0.514257491,0.345004157,0.009831125
24/06/2011,175,0.17962,-0.15416878,0.56047404,0.345004157,0.512667609
25/06/2011,176,0.18693,-0.131621244,0.577815871,0.345004157,0.590438389
26/06/2011,177,0.18968,-0.109698883,0.609563408,0.345004157,0.858491397
27/06/2011,178,0.18804,-0.088444434,0.6202605,0.345004157,0.960607868
28/06/2011,179,0.18691,-0.067899607,0.553150687,0.345004157,0.28026491
29/06/2011,180,0.1849,-0.048105034,0.605576166,0.345004157,0.804825131
30/06/2011,181,0.17249,-0.029100211,0.538773879,0.345004157,0.241897438
1/07/2011,182,0.18732,-0.010923449,0.615013774,0.345004157,0.837819626
2/07/2011,183,0.1807,0.006388175,0.536014391,0.345004157,0.096714165
3/07/2011,184,0.1849,0.022798871,0.604070976,0.345004157,0.718869323
4/07/2011,185,0.18559,0.038274176,0.550516136,0.345004157,0.160945618
5/07/2011,186,0.18601,0.052781004,0.58026149,0.345004157,0.439692325
6/07/2011,187,0.18377,0.06628769,0.552025891,0.345004157,0.16622965
7/07/2011,188,0.1827,0.078764028,0.564432498,0.345004157,0.288519382
8/07/2011,189,0.18231,0.090181316,0.622386538,0.345004157,0.860542494
9/07/2011,190,0.18691,0.100512387,0.616455513,0.345004157,0.744901179
10/07/2011,191,0.17082,0.109731655,0.549393166,0.345004157,0.225958439
11/07/2011,192,0.18453,0.117815138,0.582812789,0.345004157,0.414971183
12/07/2011,193,0.1887,0.124740501,0.624659901,0.345004157,0.784816939
13/07/2011,194,0.188,0.130487077,0.637632588,0.345004157,0.915797238
14/07/2011,195,0.18333,0.135035902,0.570438812,0.345004157,0.286010655
15/07/2011,196,0.17993,0.138369737,0.540958586,0.345004157,0.021874555
16/07/2011,197,0.18224,0.140473094,0.575279177,0.345004157,0.339877109
17/07/2011,198,0.18797,0.141332258,0.592871907,0.345004157,0.457645248
18/07/2011,199,0.18499,0.140935303,0.571553555,0.345004157,0.274658678
19/07/2011,200,0.18266,0.139272113,0.588547223,0.345004157,0.469558545
20/07/2011,201,0.1722,0.136334397,0.547443882,0.345004157,0.166062851
21/07/2011,202,0.18712,0.132115701,0.569514973,0.345004157,0.241792457
22/07/2011,203,0.18576,0.126611417,0.614758443,0.345004157,0.713331448
23/07/2011,204,0.19239,0.119818792,0.566865495,0.345004157,0.174894591
24/07/2011,205,0.18666,0.111736938,0.603190553,0.345004157,0.603527024
25/07/2011,206,0.18775,0.102366831,0.574626577,0.345004157,0.316357373
26/07/2011,207,0.18997,0.091711311,0.569817606,0.345004157,0.256723183
27/07/2011,208,0.1908,0.079775088,0.625406273,0.345004157,0.816246076
28/07/2011,209,0.19029,0.066564733,0.547676822,0.345004157,0.057261923
29/07/2011,210,0.1885,0.052088674,0.604101528,0.345004157,0.653885036
30/07/2011,211,0.16678,0.036357188,0.577753545,0.345004157,0.623336699
31/07/2011,212,0.18814,0.019382392,0.552568921,0.345004157,0.174865254
1/08/2011,213,0.19093,0.001178229,0.600827848,0.345004157,0.647758685
2/08/2011,214,0.18651,-0.018239546,0.599032429,0.345004157,0.693422271
3/08/2011,215,0.1898,-0.038853381,0.564883838,0.345004157,0.339650198
4/08/2011,216,0.19038,-0.060643952,0.567626312,0.345004157,0.383065509
5/08/2011,217,0.1901,-0.083590176,0.624871816,0.345004157,0.981266768
6/08/2011,218,0.18815,-0.107669242,0.597015664,0.345004157,0.746284312
7/08/2011,219,0.18454,-0.132856632,0.557041227,0.345004157,0.407827336
8/08/2011,220,0.19126,-0.159126152,0.570410945,0.345004157,0.500594034
9/08/2011,221,0.18468,-0.186449959,0.56529305,0.345004157,0.542538889
10/08/2011,222,0.183568,-0.214798595,0.574626577,0.345004157,0.988776758
11/08/2011,223,0.183568,-0.244141021,0.569817606,0.345004157,0.951453007
12/08/2011,224,0.183568,-0.274444653,0.625406273,0.345004157,0.856748607
13/08/2011,225,0.183568,-0.305675397,0.547676822,0.345004157,0.964329123
14/08/2011,226,0.183568,-0.337797693,0.604101528,0.345004157,0.149987652
15/08/2011,227,0.183568,-0.370774555,0.577753545,0.345004157,0.694216084
16/08/2011,228,0.18104,-0.404567614,0.540979932,0.345004157,0.553925369
17/08/2011,229,0.18182,-0.439137163,0.518935753,0.345004157,0.360253121
18/08/2011,230,0.18632,-0.474442205,0.578062803,0.345004157,0.941828665
19/08/2011,231,0.16617,-0.510440502,0.556475277,0.345004157,0.963451703
20/08/2011,232,0.18716,-0.547088622,0.518154347,0.345004157,0.406990525
21/08/2011,233,0.1885,-0.584341995,0.561330851,0.345004157,0.862608942
22/08/2011,234,0.18836,-0.622154962,0.493979051,0.345004157,0.228303904
23/08/2011,235,0.18973,-0.660480834,0.568596767,0.345004157,0.999106932
24/08/2011,236,0.18245,-0.699271942,0.465347771,0.345004157,0.078208088
25/08/2011,237,0.18672,-0.738479699,0.51383664,0.345004157,0.559604536
26/08/2011,238,0.18561,-0.778054658,0.551677157,0.345004157,0.988684661
27/08/2011,239,0.18418,-0.817946568,0.485927421,0.345004157,0.385379208
28/08/2011,240,0.18387,-0.858104438,0.458370307,0.345004157,0.153065939
29/08/2011,241,0.17496,-0.898476595,0.444818291,0.345004157,0.147017938
30/08/2011,242,0.17368,-0.939010751,0.486978762,0.345004157,0.621956803
31/08/2011,243,0.18816,-0.979654061,0.526117029,0.345004157,0.909182785
1/09/2011,244,0.17973,-1.020353193,0.432050101,0.345004157,0.093512635
2/09/2011,245,0.18356,-1.061054385,0.425753934,0.345004157,0.03295216
3/09/2011,246,0.18322,-1.101703519,0.476468359,0.345004157,0.584145539
4/09/2011,247,0.18691,-1.14224618,0.483677602,0.345004157,0.659880636
5/09/2011,248,0.18605,-1.182627724,0.437654267,0.345004157,0.248628823
6/09/2011,249,0.18682,-1.222793347,0.450954203,0.345004157,0.414093814
7/09/2011,250,0.18417,-1.26268815,0.43613001,0.345004157,0.332246682
8/09/2011,251,0.17135,-1.302257204,0.474262392,0.345004157,0.881339558
9/09/2011,252,0.18138,-1.341445624,0.418399799,0.345004157,0.261602042
10/09/2011,253,0.1824,-1.380198629,0.464503215,0.345004157,0.751189213
11/09/2011,254,0.18464,-1.418461612,0.479243242,0.345004157,0.914452462
12/09/2011,255,0.18877,-1.45618021,0.453858564,0.345004157,0.65702428
13/09/2011,256,0.18627,-1.493300366,0.405963428,0.345004157,0.24019308
14/09/2011,257,0.18927,-1.529768401,0.466901784,0.345004157,0.856044673
15/09/2011,258,0.18916,-1.565531076,0.46295077,0.345004157,0.85339721
16/09/2011,259,0.18566,-1.600535659,0.389516377,0.345004157,0.189057865
17/09/2011,260,0.188,-1.634729994,0.459634157,0.345004157,0.901029999
18/09/2011,261,0.17256,-1.668062562,0.380657958,0.345004157,0.299000569
19/09/2011,262,0.18637,-1.700482545,0.368177105,0.345004157,0.068512023
20/09/2011,263,0.18511,-1.731939892,0.455831715,0.345004157,0.989115471
21/09/2011,264,0.18485,-1.762385381,0.355097747,0.345004157,0.014821286
22/09/2011,265,0.18932,-1.791770681,0.427112648,0.345004157,0.71965559
23/09/2011,266,0.19232,-1.82004841,0.375226525,0.345004157,0.199072094
24/09/2011,267,0.18675,-1.8471722,0.39465366,0.345004157,0.476167234
25/09/2011,268,0.186,-1.87309675,0.362519593,0.345004157,0.188251108
26/09/2011,269,0.18894,-1.897777888,0.35084828,0.345004157,0.066819119
27/09/2011,270,0.18943,-1.921172626,0.374427626,0.345004157,0.321107319
28/09/2011,271,0.16691,-1.943239213,0.373497783,0.345004157,0.559075476
29/09/2011,272,0.18813,-1.963937191,0.37595556,0.345004157,0.392151225
30/09/2011,273,0.18688,-1.983227447,0.37931085,0.345004157,0.457494383
1/10/2011,274,0.18845,-2.00107226,0.377694719,0.345004157,0.443477885
2/10/2011,275,0.19174,-2.017435357,0.412406476,0.345004157,0.774058552
3/10/2011,276,0.18853,-2.032281953,0.419033531,0.345004157,0.887275693
4/10/2011,277,0.18944,-2.045578802,0.414902219,0.345004157,0.850159423
5/10/2011,278,0.19576,-2.057294238,0.348375073,0.345004157,0.133403398
6/10/2011,279,0.19142,-2.067398218,0.357192689,0.345004157,0.275083536
7/10/2011,280,0.19031,-2.075862365,0.424419012,0.345004157,0.966910913
8/10/2011,281,0.16485,-2.08266,0.361002536,0.345004157,0.594143793
9/10/2011,282,0.18992,-2.087766187,0.370006812,0.345004157,0.438592743
10/10/2011,283,0.19054,-2.091157759,0.390480852,0.345004157,0.640524708
11/10/2011,284,0.1858,-2.092813358,0.351207074,0.345004157,0.296842528
12/10/2011,285,0.18597,-2.092713459,0.41094122,0.345004157,0.892384093
13/10/2011,286,0.18039,-2.090840404,0.370756754,0.345004157,0.544466374
14/10/2011,287,0.18715,-2.087178422,0.38086406,0.345004157,0.574277455
15/10/2011,288,0.18807,-2.08171366,0.396257337,0.345004157,0.71354546
16/10/2011,289,0.1869,-2.0744342,0.346125106,0.345004157,0.216643692
17/10/2011,290,0.18683,-2.065330078,0.364358641,0.345004157,0.390574917
18/10/2011,291,0.16569,-2.054393305,0.376171925,0.345004157,0.709170985
19/10/2011,292,0.18832,-2.041617879,0.392601615,0.345004157,0.63439246
20/10/2011,293,0.18847,-2.0269998,0.360732247,0.345004157,0.299580698
21/10/2011,294,0.19025,-2.010537078,0.338834333,0.345004157,0.046338842
22/10/2011,295,0.19274,-1.992229743,0.370941897,0.345004157,0.324207143
23/10/2011,296,0.18695,-1.972079848,0.359603719,0.345004157,0.24857547
